No.,Name,Time (ms),Timegap (ms),Duration,Gaze X,Gaze Y,Pupil Diameter Left (mm),Pupil Diameter Right (mm),X-offset,Y-offset,Mouse X-coord,Mouse Y-coord,AOI,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Eye-Tracker ID,Detection
238,Teste 17,3976,17,17,674,495,3.56,3.67,0,0,512,384,3,0,0,0,0,-1,
239,Teste 17,3992,17,17,667,483,3.56,3.67,0,0,512,384,3,0,0,0,0,-1,
240,Teste 17,4009,17,17,673,511,3.56,3.71,0,0,512,384,3,0,0,0,0,-1,
241,Teste 17,4026,17,17,677,511,3.61,3.75,0,0,512,384,3,0,0,0,0,-1,
242,Teste 17,4042,17,17,662,512,3.66,3.77,0,0,512,384,3,0,0,0,0,-1,
243,Teste 17,4059,17,17,671,504,3.59,-1.0,0,0,512,384,3,0,0,0,0,-1,
244,Teste 17,4076,17,17,651,509,3.64,3.85,0,0,512,384,3,0,0,0,0,-1,
245,Teste 17,4092,17,17,669,511,3.63,3.8,0,0,512,384,3,0,0,0,0,-1,
246,Teste 17,4109,17,17,667,503,3.66,3.83,0,0,512,384,3,0,0,0,0,-1,
247,Teste 17,4125,17,17,669,516,3.67,3.79,0,0,512,384,3,0,0,0,0,-1,
248,Teste 17,4142,17,17,662,505,3.67,3.83,0,0,512,384,3,0,0,0,0,-1,
249,Teste 17,4159,17,17,647,497,3.64,3.9,0,0,512,384,3,0,0,0,0,-1,
250,Teste 17,4175,17,17,666,506,3.66,3.91,0,0,512,384,3,0,0,0,0,-1,
251,Teste 17,4192,17,17,658,482,3.66,3.9,0,0,512,384,3,0,0,0,0,-1,
252,Teste 17,4209,17,17,656,512,3.66,3.87,0,0,512,384,3,0,0,0,0,-1,
253,Teste 17,4225,17,17,653,494,3.69,3.95,0,0,512,384,3,0,0,0,0,-1,
254,Teste 17,4242,17,17,656,501,3.71,3.95,0,0,512,384,3,0,0,0,0,-1,
255,Teste 17,4259,17,17,651,509,3.69,3.93,0,0,512,384,3,0,0,0,0,-1,
256,Teste 17,4275,17,17,660,515,3.69,3.88,0,0,512,384,3,0,0,0,0,-1,
257,Teste 17,4292,17,17,657,506,3.74,3.9,0,0,512,384,3,0,0,0,0,-1,
258,Teste 17,4308,17,17,657,508,3.71,3.98,0,0,512,384,3,0,0,0,0,-1,
259,Teste 17,4325,17,17,661,511,3.71,3.91,0,0,512,384,3,0,0,0,0,-1,
260,Teste 17,4342,17,17,664,506,3.67,3.91,0,0,512,384,3,0,0,0,0,-1,
261,Teste 17,4358,17,17,668,526,3.72,3.96,0,0,512,384,3,0,0,0,0,-1,
262,Teste 17,4375,17,17,649,520,3.72,3.98,0,0,512,384,3,0,0,0,0,-1,
263,Teste 17,4392,17,17,586,368,3.77,3.96,0,0,512,384,2.5,0,0,0,0,-1,
264,Teste 17,4408,17,17,538,289,3.75,0.0,0,0,512,384,1.4,0,0,0,0,-1,
265,Teste 17,4425,17,17,528,354,3.82,3.99,0,0,512,384,1.4,0,0,0,0,-1,
