No.,Name,Time (ms),Timegap (ms),Duration,Gaze X,Gaze Y,Pupil Diameter Left (mm),Pupil Diameter Right (mm),X-offset,Y-offset,Mouse X-coord,Mouse Y-coord,AOI,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Eye-Tracker ID,Detection,Distancia_px,Velocidade_px_s,Evento_Cognitivo
2381,TESTE 27,44299,17.0,17,478.0,387.0,4.65,5.05,0,0,512,384,2.5,0,0,0,0,-1,,4.7726070210921,280.7415894760059,Fixação
2382,TESTE 27,44316,17.0,17,470.0,368.0,4.59,5.05,0,0,512,384,2.5,0,0,0,0,-1,,5.666666666666629,333.3333333333311,Fixação
2383,TESTE 27,44332,17.0,17,473.0,395.0,4.67,5.04,0,0,512,384,2.5,0,0,0,0,-1,,4.268749491621896,251.10291127187622,Fixação
2384,TESTE 27,44349,17.0,17,470.0,377.0,4.59,4.99,0,0,512,384,2.5,0,0,0,0,-1,,3.073181485764281,180.77538151554594,Fixação
2385,TESTE 27,44366,17.0,17,477.0,374.0,4.6,4.94,0,0,512,384,2.5,0,0,0,0,-1,,3.3333333333333144,196.0784313725479,Fixação
2386,TESTE 27,44382,17.0,17,473.0,385.0,4.57,4.99,0,0,512,384,2.5,0,0,0,0,-1,,3.605551275463989,212.09125149788173,Fixação
2387,TESTE 27,44399,17.0,17,476.0,368.0,4.62,5.02,0,0,512,384,2.5,0,0,0,0,-1,,0.9428090415820499,55.45935538717941,Fixação
2388,TESTE 27,44416,17.0,17,475.0,372.0,4.54,5.01,0,0,512,384,2.5,0,0,0,0,-1,,1.4907119849998514,87.6889402941089,Fixação
2389,TESTE 27,44432,17.0,17,477.0,387.0,4.59,5.04,0,0,512,384,2.5,0,0,0,0,-1,,9.0,529.4117647058823,Fixação
2390,TESTE 27,44449,17.0,17,476.0,395.0,4.68,4.97,0,0,512,384,2.5,0,0,0,0,-1,,14.80240220744964,870.7295416146848,Sacada
2391,TESTE 27,44465,17.0,17,469.0,416.0,4.6,0.0,0,0,512,384,2.5,0,0,0,0,-1,,37.2886637524656,2193.450808968565,Sacada
2392,TESTE 27,44615,150.0,150,552.0,304.0,-1.0,0.0,0,0,512,384,4,0,0,0,0,-1,,25.516878945339503,170.11252630226335,Fixação
2393,TESTE 27,44632,17.0,17,548.0,421.0,-1.0,0.0,0,0,512,384,3.6,0,0,0,0,-1,,34.40930106817051,2024.0765334217947,Sacada
2394,TESTE 27,44648,17.0,17,553.0,356.0,4.8,4.96,0,0,512,384,4,0,0,0,0,-1,,38.35651472986336,2256.265572344904,Sacada
2395,TESTE 27,44665,17.0,17,548.0,419.0,4.83,5.1,0,0,512,384,5,0,0,0,0,-1,,0.4714045207910451,27.729677693590887,Fixação
2396,TESTE 27,44682,17.0,17,549.0,422.0,4.72,5.09,0,0,512,384,3.6,0,0,0,0,-1,,23.11805451253294,1359.885559560761,Sacada
2397,TESTE 27,44698,17.0,17,546.0,425.0,4.84,5.12,0,0,512,384,3.6,0,0,0,0,-1,,1.490711984999877,87.68894029411041,Fixação
2398,TESTE 27,44715,17.0,17,550.0,415.0,4.72,5.12,0,0,512,384,2.5,0,0,0,0,-1,,1.4142135623730951,83.1890330807703,Fixação
2399,TESTE 27,44732,17.0,17,546.0,419.0,4.83,5.15,0,0,512,384,5,0,0,0,0,-1,,4.772607021092137,280.741589476008,Fixação
2400,TESTE 27,44748,17.0,17,543.0,411.0,4.86,5.17,0,0,512,384,2.5,0,0,0,0,-1,,1.9436506316151652,114.33239009500971,Fixação
2401,TESTE 27,44765,17.0,17,545.0,412.0,4.86,5.18,0,0,512,384,2.5,0,0,0,0,-1,,2.9814239699996774,175.37788058821633,Fixação
2402,TESTE 27,44782,17.0,17,538.0,423.0,4.88,5.18,0,0,512,384,3.6,0,0,0,0,-1,,5.374838498865732,316.16697052151363,Fixação
2403,TESTE 27,44798,17.0,17,545.0,427.0,4.86,5.15,0,0,512,384,3.6,0,0,0,0,-1,,28.61429324267466,1683.1937201573328,Sacada
2404,TESTE 27,44815,17.0,17,533.0,497.0,4.8,5.21,0,0,512,384,3.6,0,0,0,0,-1,,37.67993866472953,2216.4669802782078,Sacada
2405,TESTE 27,44831,17.0,17,535.0,536.0,4.91,5.15,0,0,512,384,3,0,0,0,0,-1,,35.40401734894558,2082.589255820328,Sacada
2406,TESTE 27,44848,17.0,17,529.0,532.0,4.89,5.17,0,0,512,384,3,0,0,0,0,-1,,12.373807462180428,727.8710271870841,Fixação
2407,TESTE 27,44865,17.0,17,536.0,534.0,4.92,5.21,0,0,512,384,3,0,0,0,0,-1,,2.1343747458110323,125.55145563594309,Fixação
2408,TESTE 27,44881,17.0,17,530.0,540.0,4.97,5.15,0,0,512,384,3,0,0,0,0,-1,,3.3993463423951304,199.96154955265473,Fixação
2409,TESTE 27,44898,17.0,17,531.0,542.0,5.01,5.23,0,0,512,384,3,0,0,0,0,-1,,4.642796092394769,273.10565249380994,Fixação
2410,TESTE 27,44915,17.0,17,531.0,547.0,5.05,5.26,0,0,512,384,3,0,0,0,0,-1,,3.282952600598717,193.11485885874805,Fixação
2411,TESTE 27,44931,17.0,17,534.0,531.0,4.91,5.2,0,0,512,384,3,0,0,0,0,-1,,3.3333333333333712,196.07843137255125,Fixação
2412,TESTE 27,44948,17.0,17,531.0,532.0,4.91,5.28,0,0,512,384,3,0,0,0,0,-1,,2.68741924943293,158.0834852607606,Fixação
2413,TESTE 27,44965,17.0,17,532.0,555.0,4.96,5.25,0,0,512,384,3,0,0,0,0,-1,,1.201850425154642,70.697083832626,Fixação
2414,TESTE 27,44981,17.0,17,531.0,533.0,4.96,5.25,0,0,512,384,3,0,0,0,0,-1,,5.426273532033273,319.19256070783956,Fixação
2415,TESTE 27,44998,17.0,17,534.0,548.0,4.94,5.15,0,0,512,384,3,0,0,0,0,-1,,3.0,176.47058823529412,Fixação
2416,TESTE 27,45014,17.0,17,532.0,546.0,4.96,5.23,0,0,512,384,3,0,0,0,0,-1,,2.23606797749979,131.5334104411641,Fixação
2417,TESTE 27,45031,17.0,17,534.0,539.0,5.02,5.21,0,0,512,384,3,0,0,0,0,-1,,2.687419249432916,158.08348526075977,Fixação
2418,TESTE 27,45048,17.0,17,526.0,549.0,5.07,5.2,0,0,512,384,3,0,0,0,0,-1,,1.7950549357116,105.5914668065647,Fixação
2419,TESTE 27,45064,17.0,17,534.0,551.0,4.99,5.17,0,0,512,384,3,0,0,0,0,-1,,16.54958878307519,973.5052225338347,Sacada
2420,TESTE 27,45081,17.0,17,518.0,586.0,5.01,5.18,0,0,512,384,3,0,0,0,0,-1,,7.753135566408687,456.06679802404045,Fixação
2421,TESTE 27,45098,17.0,17,536.0,570.0,5.01,5.17,0,0,512,384,3,0,0,0,0,-1,,10.852547064066433,638.3851214156726,Fixação
2422,TESTE 27,45114,17.0,17,540.0,583.0,5.02,5.15,0,0,512,384,3,0,0,0,0,-1,,1.0,58.8235294117647,Fixação
2423,TESTE 27,45131,17.0,17,521.0,586.0,5.05,5.18,0,0,512,384,3,0,0,0,0,-1,,2.6666666666666288,156.86274509803698,Fixação
2424,TESTE 27,45148,17.0,17,536.0,562.0,4.91,5.23,0,0,512,384,3,0,0,0,0,-1,,4.268749491621976,251.10291127188094,Fixação
2425,TESTE 27,45164,17.0,17,532.0,573.0,4.91,5.17,0,0,512,384,3,0,0,0,0,-1,,4.47213595499958,263.0668208823282,Fixação
2426,TESTE 27,45181,17.0,17,533.0,592.0,5.05,5.21,0,0,512,384,3,0,0,0,0,-1,,3.605551275463989,212.09125149788173,Fixação
2427,TESTE 27,45197,17.0,17,530.0,571.0,4.89,5.13,0,0,512,384,3,0,0,0,0,-1,,3.1622776601683795,186.01633295108113,Fixação
2428,TESTE 27,45214,17.0,17,535.0,582.0,4.96,5.2,0,0,512,384,3,0,0,0,0,-1,,8.82546819658244,519.1451880342611,Fixação
2429,TESTE 27,45231,17.0,17,528.0,566.0,4.99,5.21,0,0,512,384,3,0,0,0,0,-1,,2.134374745810944,125.55145563593787,Fixação
2430,TESTE 27,45247,17.0,17,535.0,575.0,4.94,5.15,0,0,512,384,3,0,0,0,0,-1,,6.082762530298219,357.8095606057776,Fixação
2431,TESTE 27,45264,17.0,17,538.0,564.0,4.91,5.17,0,0,512,384,3,0,0,0,0,-1,,11.455226851626325,673.8368736250779,Fixação
2432,TESTE 27,45281,17.0,17,533.0,600.0,5.07,5.18,0,0,512,384,3,0,0,0,0,-1,,2.357022603955185,138.6483884679521,Fixação
2433,TESTE 27,45297,17.0,17,536.0,582.0,4.89,5.13,0,0,512,384,3,0,0,0,0,-1,,6.009252125773317,353.4854191631363,Fixação
2434,TESTE 27,45314,17.0,17,539.0,582.0,4.94,5.18,0,0,512,384,3,0,0,0,0,-1,,11.08051342572981,651.7949073958712,Fixação
2435,TESTE 27,45331,17.0,17,545.0,569.0,4.88,5.2,0,0,512,384,3,0,0,0,0,-1,,3.0731814857642874,180.77538151554631,Fixação
2436,TESTE 27,45347,17.0,17,534.0,573.0,4.91,5.18,0,0,512,384,3,0,0,0,0,-1,,1.4142135623730951,83.1890330807703,Fixação
2437,TESTE 27,45364,17.0,17,542.0,579.0,4.92,5.23,0,0,512,384,3,0,0,0,0,-1,,17.95054935711491,1055.9146680655829,Sacada
2438,TESTE 27,45380,17.0,17,591.0,541.0,4.89,5.2,0,0,512,384,3,0,0,0,0,-1,,37.00600551862423,2176.8238540367192,Sacada
2439,TESTE 27,45397,17.0,17,631.0,519.0,5.02,5.1,0,0,512,384,3,0,0,0,0,-1,,56.33333333333335,3313.7254901960796,Sacada
2440,TESTE 27,45414,17.0,17,661.0,459.0,4.88,5.12,0,0,512,384,3,0,0,0,0,-1,,38.25644462774286,2250.37909574958,Sacada
2441,TESTE 27,45430,17.0,17,667.0,455.0,4.75,5.07,0,0,512,384,3,0,0,0,0,-1,,29.10708199428835,1712.1812937816676,Sacada
2442,TESTE 27,45447,17.0,17,674.0,443.0,4.89,5.1,0,0,512,384,3,0,0,0,0,-1,,5.962847939999405,350.7557611764356,Fixação
2443,TESTE 27,45464,17.0,17,669.0,443.0,4.84,5.07,0,0,512,384,3,0,0,0,0,-1,,3.800584750330448,223.56380884296752,Fixação
2444,TESTE 27,45480,17.0,17,676.0,448.0,4.8,5.07,0,0,512,384,3,0,0,0,0,-1,,9.15302014516398,538.4129497155283,Fixação
2445,TESTE 27,45497,17.0,17,669.0,470.0,4.88,5.05,0,0,512,384,3,0,0,0,0,-1,,5.0,294.11764705882354,Fixação
2446,TESTE 27,45513,17.0,17,669.0,458.0,4.88,5.02,0,0,512,384,3,0,0,0,0,-1,,3.5433819375782556,208.43423162225034,Fixação
2447,TESTE 27,45530,17.0,17,669.0,440.0,4.96,5.04,0,0,512,384,3,0,0,0,0,-1,,7.40120110372482,435.3647708073424,Fixação
2448,TESTE 27,45547,17.0,17,672.0,448.0,4.89,5.07,0,0,512,384,3,0,0,0,0,-1,,7.0710678118654755,415.9451654038515,Fixação
2449,TESTE 27,45563,17.0,17,666.0,437.0,4.8,5.04,0,0,512,384,3,0,0,0,0,-1,,6.749485577105524,397.0285633591485,Fixação
2450,TESTE 27,45580,17.0,17,676.0,459.0,4.84,5.07,0,0,512,384,3,0,0,0,0,-1,,6.666666666666686,392.15686274509915,Fixação
2451,TESTE 27,45597,17.0,17,672.0,468.0,4.81,5.05,0,0,512,384,3,0,0,0,0,-1,,13.068197189275098,768.7174817220646,Sacada
2452,TESTE 27,45613,17.0,17,670.0,476.0,4.81,5.05,0,0,512,384,3,0,0,0,0,-1,,1.6666666666666061,98.03921568627094,Fixação
2453,TESTE 27,45630,17.0,17,672.0,456.0,4.83,5.04,0,0,512,384,3,0,0,0,0,-1,,2.027587510099403,119.26985353525902,Fixação
2454,TESTE 27,45647,17.0,17,666.0,469.0,4.84,5.09,0,0,512,384,3,0,0,0,0,-1,,2.426703296426842,142.7472527309907,Fixação
2455,TESTE 27,45663,17.0,17,668.0,469.0,4.81,5.13,0,0,512,384,3,0,0,0,0,-1,,6.8718427093627215,404.22604172721896,Fixação
2456,TESTE 27,45680,17.0,17,667.0,476.0,4.83,5.09,0,0,512,384,3,0,0,0,0,-1,,4.055175020198806,238.53970707051803,Fixação
2457,TESTE 27,45696,17.0,17,668.0,457.0,4.8,5.02,0,0,512,384,3,0,0,0,0,-1,,6.03692342542494,355.1131426720553,Fixação
2458,TESTE 27,45713,17.0,17,666.0,451.0,4.8,5.05,0,0,512,384,3,0,0,0,0,-1,,0.7453559924999129,43.8444701470537,Fixação
2459,TESTE 27,45730,17.0,17,666.0,474.0,4.91,5.12,0,0,512,384,3,0,0,0,0,-1,,7.007932013876209,412.2312949338947,Fixação
2460,TESTE 27,45746,17.0,17,667.0,478.0,4.76,5.1,0,0,512,384,3,0,0,0,0,-1,,5.7057475895412,335.6322111494824,Fixação
2461,TESTE 27,45763,17.0,17,664.0,468.0,4.86,5.1,0,0,512,384,3,0,0,0,0,-1,,4.44722135470876,261.60125615933885,Fixação
2462,TESTE 27,45780,17.0,17,663.0,461.0,4.8,5.1,0,0,512,384,3,0,0,0,0,-1,,2.1081851067789077,124.01088863405339,Fixação
2463,TESTE 27,45796,17.0,17,665.0,484.0,4.92,5.09,0,0,512,384,3,0,0,0,0,-1,,3.0184617127124764,177.55657133602804,Fixação
2464,TESTE 27,45813,17.0,17,665.0,477.0,4.91,5.07,0,0,512,384,3,0,0,0,0,-1,,2.23606797749979,131.5334104411641,Fixação
2465,TESTE 27,45830,17.0,17,666.0,467.0,4.88,5.09,0,0,512,384,3,0,0,0,0,-1,,1.6666666666666514,98.03921568627361,Fixação
2466,TESTE 27,45846,17.0,17,662.0,480.0,4.92,5.09,0,0,512,384,3,0,0,0,0,-1,,3.681787005729099,216.57570621935875,Fixação
2467,TESTE 27,45863,17.0,17,666.0,466.0,4.92,5.05,0,0,512,384,3,0,0,0,0,-1,,36.15552823873857,2126.795778749328,Sacada
2468,TESTE 27,45879,17.0,17,689.0,361.0,4.86,5.12,0,0,512,384,,0,0,0,0,-1,,60.90612083818472,3582.712990481454,Sacada
2469,TESTE 27,45896,17.0,17,687.0,299.0,4.8,5.18,0,0,512,384,,0,0,0,0,-1,,60.46578463156754,3556.8108606804435,Sacada
2470,TESTE 27,45913,17.0,17,678.0,285.0,4.91,5.13,0,0,512,384,,0,0,0,0,-1,,32.11091887677945,1888.8775809870265,Sacada
2471,TESTE 27,45929,17.0,17,681.0,265.0,4.86,5.2,0,0,512,384,,0,0,0,0,-1,,5.088112507491213,299.3007357347772,Fixação
2472,TESTE 27,45946,17.0,17,679.0,286.0,5.02,5.2,0,0,512,384,,0,0,0,0,-1,,4.346134936801798,255.65499628245868,Fixação
2473,TESTE 27,45963,17.0,17,679.0,272.0,4.89,5.17,0,0,512,384,,0,0,0,0,-1,,10.381607668264996,610.6828040155881,Fixação
2474,TESTE 27,45979,17.0,17,678.0,296.0,4.92,5.25,0,0,512,384,,0,0,0,0,-1,,4.346134936801741,255.65499628245536,Fixação
2475,TESTE 27,45996,17.0,17,678.0,299.0,4.94,5.2,0,0,512,384,,0,0,0,0,-1,,1.4142135623730951,83.1890330807703,Fixação
2476,TESTE 27,46013,17.0,17,682.0,275.0,5.02,5.31,0,0,512,384,,0,0,0,0,-1,,1.4907119849998258,87.6889402941074,Fixação
2477,TESTE 27,46029,17.0,17,680.0,292.0,5.12,5.18,0,0,512,384,,0,0,0,0,-1,,11.080513425729778,651.7949073958694,Fixação
2478,TESTE 27,46046,17.0,17,682.0,266.0,5.12,5.33,0,0,512,384,,0,0,0,0,-1,,7.340905181848396,431.8179518734351,Fixação
2479,TESTE 27,46062,17.0,17,681.0,297.0,5.12,5.28,0,0,512,384,,0,0,0,0,-1,,5.011098792790972,294.77051722299836,Fixação
2480,TESTE 27,46079,17.0,17,681.0,277.0,5.02,5.28,0,0,512,384,,0,0,0,0,-1,,4.384315479321962,257.9009105483507,Fixação
2481,TESTE 27,46096,17.0,17,680.0,279.0,5.02,5.28,0,0,512,384,,0,0,0,0,-1,,4.346134936801741,255.65499628245536,Fixação
2482,TESTE 27,46112,17.0,17,680.0,284.0,5.09,5.31,0,0,512,384,,0,0,0,0,-1,,0.4714045207910451,27.729677693590887,Fixação
2483,TESTE 27,46129,17.0,17,680.0,278.0,5.02,5.28,0,0,512,384,,0,0,0,0,-1,,0.7453559924999129,43.8444701470537,Fixação
2484,TESTE 27,46146,17.0,17,679.0,277.0,5.09,5.28,0,0,512,384,,0,0,0,0,-1,,8.137703743822415,478.6884555189656,Fixação
2485,TESTE 27,46162,17.0,17,666.0,304.0,5.12,5.36,0,0,512,384,,0,0,0,0,-1,,40.311288741492746,2371.252278911338,Sacada
2486,TESTE 27,46179,17.0,17,569.0,326.0,5.13,5.44,0,0,512,384,4,0,0,0,0,-1,,54.16128178361779,3185.9577519775166,Sacada
2487,TESTE 27,46196,17.0,17,528.0,337.0,5.04,5.44,0,0,512,384,4,0,0,0,0,-1,,53.4425964106452,3143.682141802659,Sacada
2488,TESTE 27,46212,17.0,17,514.0,355.0,5.04,5.37,0,0,512,384,4,0,0,0,0,-1,,20.58046538724415,1210.6156110143618,Sacada
2489,TESTE 27,46229,17.0,17,513.0,352.0,5.02,5.41,0,0,512,384,4,0,0,0,0,-1,,7.673909622147565,451.40644836162147,Fixação
2490,TESTE 27,46245,17.0,17,515.0,356.0,5.1,5.37,0,0,512,384,4,0,0,0,0,-1,,0.6666666666666288,39.215686274507576,Fixação
2491,TESTE 27,46262,17.0,17,512.0,355.0,5.07,5.41,0,0,512,384,4,0,0,0,0,-1,,2.23606797749979,131.5334104411641,Fixação
2492,TESTE 27,46279,17.0,17,516.0,358.0,5.05,5.5,0,0,512,384,4,0,0,0,0,-1,,1.201850425154642,70.697083832626,Fixação
2493,TESTE 27,46295,17.0,17,517.0,353.0,5.09,5.42,0,0,512,384,4,0,0,0,0,-1,,0.9428090415820499,55.45935538717941,Fixação
2494,TESTE 27,46312,17.0,17,514.0,357.0,5.04,5.41,0,0,512,384,4,0,0,0,0,-1,,1.6666666666666514,98.03921568627361,Fixação
2495,TESTE 27,46329,17.0,17,513.0,362.0,5.09,5.42,0,0,512,384,4,0,0,0,0,-1,,4.013864859597435,236.1096976233785,Fixação
2496,TESTE 27,46345,17.0,17,518.0,365.0,5.1,5.5,0,0,512,384,2.5,0,0,0,0,-1,,4.7726070210921,280.7415894760059,Fixação
2497,TESTE 27,46362,17.0,17,520.0,344.0,5.07,5.49,0,0,512,384,4,0,0,0,0,-1,,2.0,117.6470588235294,Fixação
2498,TESTE 27,46379,17.0,17,513.0,368.0,5.18,5.5,0,0,512,384,2.5,0,0,0,0,-1,,1.88561808316414,110.91871077436117,Fixação
2499,TESTE 27,46395,17.0,17,514.0,361.0,5.15,5.44,0,0,512,384,4,0,0,0,0,-1,,4.642796092394676,273.1056524938045,Fixação
2500,TESTE 27,46412,17.0,17,515.0,357.0,5.13,5.44,0,0,512,384,4,0,0,0,0,-1,,2.0,117.6470588235294,Fixação
2501,TESTE 27,46428,17.0,17,507.0,368.0,5.2,5.44,0,0,512,384,2.5,0,0,0,0,-1,,3.8005847503304833,223.56380884296962,Fixação
2502,TESTE 27,46445,17.0,17,521.0,352.0,5.09,5.53,0,0,512,384,4,0,0,0,0,-1,,1.9436506316151652,114.33239009500971,Fixação
2503,TESTE 27,46462,17.0,17,510.0,360.0,5.04,5.5,0,0,512,384,4,0,0,0,0,-1,,2.23606797749979,131.5334104411641,Fixação
2504,TESTE 27,46478,17.0,17,513.0,371.0,5.15,5.45,0,0,512,384,2.5,0,0,0,0,-1,,4.678556282539414,275.20919309055375,Fixação
2505,TESTE 27,46495,17.0,17,520.0,366.0,5.15,5.58,0,0,512,384,2.5,0,0,0,0,-1,,4.013864859597435,236.1096976233785,Fixação
2506,TESTE 27,46512,17.0,17,522.0,359.0,5.2,5.55,0,0,512,384,4,0,0,0,0,-1,,4.34613493680175,255.65499628245593,Fixação
2507,TESTE 27,46528,17.0,17,512.0,358.0,5.21,5.49,0,0,512,384,4,0,0,0,0,-1,,3.333333333333303,196.07843137254721,Fixação
2508,TESTE 27,46545,17.0,17,512.0,372.0,5.36,5.55,0,0,512,384,2.5,0,0,0,0,-1,,6.574360974438709,386.72711614345343,Fixação
2509,TESTE 27,46562,17.0,17,512.0,376.0,5.34,5.61,0,0,512,384,2.5,0,0,0,0,-1,,5.343739847293779,314.33763807610467,Fixação
2510,TESTE 27,46578,17.0,17,511.0,374.0,5.28,5.58,0,0,512,384,2.5,0,0,0,0,-1,,3.4318767136623425,201.8751008036672,Fixação
2511,TESTE 27,46595,17.0,17,517.0,363.0,5.28,5.63,0,0,512,384,4,0,0,0,0,-1,,1.0540925533894718,62.00544431702776,Fixação
2512,TESTE 27,46611,17.0,17,511.0,373.0,5.31,5.53,0,0,512,384,2.5,0,0,0,0,-1,,2.6874192494328732,158.08348526075724,Fixação
2513,TESTE 27,46628,17.0,17,510.0,382.0,5.31,5.55,0,0,512,384,2.5,0,0,0,0,-1,,17.336538165261103,1019.7963626624178,Sacada
2514,TESTE 27,46645,17.0,17,516.0,415.0,5.36,5.65,0,0,512,384,2.5,0,0,0,0,-1,,7.803133273813053,459.00783963606193,Fixação
2515,TESTE 27,46661,17.0,17,519.0,395.0,5.41,5.58,0,0,512,384,2.5,0,0,0,0,-1,,6.871842709362821,404.22604172722475,Fixação
2516,TESTE 27,46678,17.0,17,523.0,398.0,5.49,5.66,0,0,512,384,2.5,0,0,0,0,-1,,2.1343747458109172,125.5514556359363,Fixação
2517,TESTE 27,46695,17.0,17,520.0,410.0,5.44,5.68,0,0,512,384,2.5,0,0,0,0,-1,,4.772607021092137,280.741589476008,Fixação
2518,TESTE 27,46711,17.0,17,522.0,409.0,5.39,5.57,0,0,512,384,2.5,0,0,0,0,-1,,3.431876713662315,201.8751008036656,Fixação
2519,TESTE 27,46728,17.0,17,518.0,407.0,5.45,5.58,0,0,512,384,2.5,0,0,0,0,-1,,4.027681991198141,236.92247007047888,Fixação
2520,TESTE 27,46744,17.0,17,509.0,415.0,5.49,5.55,0,0,512,384,2.5,0,0,0,0,-1,,1.6666666666666514,98.03921568627361,Fixação
2521,TESTE 27,46761,17.0,17,525.0,405.0,5.45,5.65,0,0,512,384,2.5,0,0,0,0,-1,,1.490711984999877,87.68894029411041,Fixação
2522,TESTE 27,46778,17.0,17,516.0,411.0,5.47,5.63,0,0,512,384,2.5,0,0,0,0,-1,,4.921607686744491,289.5063345143818,Fixação
2523,TESTE 27,46794,17.0,17,522.0,408.0,5.39,5.65,0,0,512,384,2.5,0,0,0,0,-1,,11.035296904831217,649.135112048895,Fixação
2524,TESTE 27,46811,17.0,17,511.0,435.0,5.45,5.44,0,0,512,384,3.6,0,0,0,0,-1,,39.44757421073075,2320.445541807691,Sacada
2525,TESTE 27,46828,17.0,17,525.0,293.0,-1.0,5.29,0,0,512,384,4,0,0,0,0,-1,,176.26526726625534,10368.545133309137,Sacada
2526,TESTE 27,47210,383.0,383,551.0,936.0,-1.0,0.0,0,0,512,384,,0,0,0,0,-1,,152.26329535088598,397.55429595531587,Fixação
2527,TESTE 27,47227,17.0,17,595.0,884.0,-1.0,0.0,0,0,512,384,,0,0,0,0,-1,,222.75572071466783,13103.277689098108,Sacada
2528,TESTE 27,47244,17.0,17,591.0,958.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,8.0,470.5882352941176,Fixação
2529,TESTE 27,47260,17.0,17,527.0,936.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,19.801795653705504,1164.8115090415004,Sacada
2530,TESTE 27,47277,17.0,17,547.0,919.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,14.267289706021714,839.2523356483362,Sacada
2531,TESTE 27,47293,17.0,17,565.0,924.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,18.003086155187702,1059.0050679522178,Sacada
2532,TESTE 27,47310,17.0,17,581.0,935.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,20.248456731316587,1191.0856900774463,Sacada
2533,TESTE 27,47327,17.0,17,598.0,952.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,13.956280943638939,820.9577025669964,Sacada
2534,TESTE 27,47343,17.0,17,533.0,897.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,26.68332812825267,1569.6075369560394,Sacada
2535,TESTE 27,47360,17.0,17,503.0,953.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,61.84209282070295,3637.7701659237027,Sacada
2536,TESTE 27,47377,17.0,17,416.0,916.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,28.861739379323623,1697.7493752543307,Sacada
2537,TESTE 27,47393,17.0,17,449.0,876.0,5.39,-1.0,0,0,512,384,,0,0,0,0,-1,,24.73863375370596,1455.2137502179978,Sacada
2538,TESTE 27,47410,17.0,17,485.0,881.0,5.28,-1.0,0,0,512,384,,0,0,0,0,-1,,10.540925533894567,620.0544431702687,Fixação
2539,TESTE 27,47427,17.0,17,398.0,890.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,21.553550880436262,1267.8559341433095,Sacada
2540,TESTE 27,47443,17.0,17,408.0,926.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,5.467073155618927,321.5925385658192,Fixação
2541,TESTE 27,47460,17.0,17,475.0,894.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,27.0082291986062,1588.719364623894,Sacada
2542,TESTE 27,47476,17.0,17,479.0,888.0,5.29,-1.0,0,0,512,384,,0,0,0,0,-1,,12.965766892517802,762.692170148106,Sacada
2543,TESTE 27,47493,17.0,17,436.0,953.0,5.37,-1.0,0,0,512,384,,0,0,0,0,-1,,18.767584347012384,1103.9755498242578,Sacada
2544,TESTE 27,47510,17.0,17,444.0,941.0,5.28,-1.0,0,0,512,384,,0,0,0,0,-1,,2.7487370837450746,161.69041669088674,Fixação
2545,TESTE 27,47526,17.0,17,481.0,896.0,5.18,-1.0,0,0,512,384,,0,0,0,0,-1,,23.175657727691565,1363.2739839818569,Sacada
2546,TESTE 27,47543,17.0,17,481.0,900.0,5.2,-1.0,0,0,512,384,,0,0,0,0,-1,,19.880196734997934,1169.4233373528195,Sacada
2547,TESTE 27,47560,17.0,17,493.0,907.0,5.17,5.42,0,0,512,384,,0,0,0,0,-1,,1.6666666666666288,98.03921568627227,Fixação
2548,TESTE 27,47576,17.0,17,481.0,901.0,5.13,5.42,0,0,512,384,,0,0,0,0,-1,,3.681787005729099,216.57570621935875,Fixação
2549,TESTE 27,47593,17.0,17,492.0,899.0,5.13,5.33,0,0,512,384,,0,0,0,0,-1,,8.171767114754179,480.692183220834,Fixação
2550,TESTE 27,47610,17.0,17,488.0,883.0,5.05,5.31,0,0,512,384,,0,0,0,0,-1,,86.33397683157867,5078.469225386981,Sacada
2551,TESTE 27,47626,17.0,17,482.0,642.0,4.99,-1.0,0,0,512,384,3,0,0,0,0,-1,,157.0173380376971,9236.314002217476,Sacada
2552,TESTE 27,47643,17.0,17,499.0,428.0,4.91,5.25,0,0,512,384,3.6,0,0,0,0,-1,,153.13102595852712,9007.707409325125,Sacada
2553,TESTE 27,47659,17.0,17,507.0,424.0,4.91,5.21,0,0,512,384,3.6,0,0,0,0,-1,,72.81178170842651,4283.045982848618,Sacada
2554,TESTE 27,47676,17.0,17,507.0,425.0,4.91,5.17,0,0,512,384,3.6,0,0,0,0,-1,,4.71404520791037,277.2967769359042,Fixação
2555,TESTE 27,47693,17.0,17,509.0,418.0,4.88,5.26,0,0,512,384,2.5,0,0,0,0,-1,,1.7950549357115049,105.59146680655911,Fixação
