Time (ms),Timegap (ms),Gaze X,Gaze Y,AOI
19796,17,530,429,3
19812,17,535,445,3
19829,17,536,429,3
19846,17,529,437,3
19862,17,531,419,5
19879,17,507,474,3
19896,17,380,672,3
19912,17,227,830,0
19929,17,180,801,0
19945,17,165,841,0
19962,17,183,848,0
19979,17,175,849,0
19995,17,174,853,0
20012,17,160,855,0
20029,17,175,844,0
20045,17,174,846,0
20062,17,177,863,0
20079,17,171,867,0
20095,17,170,867,0
20112,17,63,739,3
20128,17,43,726,3
20145,17,30,705,3
20162,17,119,827,0
20178,17,25,705,3
20195,17,25,687,3
20212,17,59,808,0
20228,17,28,687,3
20245,17,24,709,3
20261,17,28,685,3
20278,17,27,693,3
20295,17,17,695,3
20311,17,20,695,3
20328,17,28,681,3
20345,17,8,690,3
20378,33,7,672,3
20411,33,7,669,3
20461,50,2,663,3
20511,50,6,669,3
20544,33,9,686,3
20611,67,7,704,3
20627,17,12,668,3
20644,17,17,652,3
20661,17,8,657,3
20677,17,14,629,3
20694,17,8,659,3
20711,17,185,738,3
20727,17,21,674,3
20744,17,10,643,3
20761,17,124,768,0
20777,17,4,647,3
20794,17,5,666,3
20827,33,12,540,3
20844,17,53,517,3
20860,17,65,510,3
20877,17,56,491,3
20894,17,55,459,3
20910,17,98,416,3
20927,17,153,386,0
20944,17,147,426,3
20960,17,141,447,3
20977,17,110,423,3
20993,17,114,430,3
21010,17,101,408,0
21027,17,131,416,3
21043,17,118,418,3
21060,17,133,390,0
21077,17,126,426,3
21093,17,141,358,0
21110,17,277,348,0
21127,17,413,314,0
21143,17,510,289,4
21160,17,483,278,0
21176,17,492,265,0
21193,17,496,276,0
21210,17,490,252,1
21226,17,498,271,0
21243,17,498,291,4
21260,17,505,290,4
21276,17,497,272,0
21293,17,486,262,0
21309,17,494,273,0
21326,17,494,242,1
21343,17,491,284,0
21359,17,496,242,1
21376,17,499,276,0
21393,17,492,271,0
21409,17,489,273,0
21426,17,494,268,0
21443,17,504,330,4
21459,17,513,384,2
21476,17,498,386,2
21492,17,506,376,2
21509,17,503,383,2
21526,17,504,399,2
21542,17,506,371,2
21559,17,503,362,4
21576,17,505,368,2
21592,17,502,381,2
21609,17,505,355,4
21626,17,499,357,4
21642,17,507,380,2
21659,17,511,382,2
21675,17,503,394,2
21692,17,498,387,2
21709,17,507,378,2
21725,17,504,389,2
21742,17,504,359,4
21759,17,505,353,4
21775,17,507,381,2
21792,17,508,392,2
21809,17,505,388,2
21825,17,506,390,2
21842,17,504,368,2
21858,17,507,364,4
21875,17,493,347,4
21892,17,491,364,4
21908,17,492,357,4
21925,17,489,362,4
21942,17,494,362,4
21958,17,485,356,4
21975,17,491,351,4
21992,17,490,353,4
22008,17,490,343,4
22025,17,492,351,4
22041,17,485,368,2
22058,17,493,345,4
22075,17,499,354,4
22091,17,494,333,4
22108,17,493,337,4
22125,17,492,352,4
22141,17,492,339,4
22158,17,495,322,4
22175,17,491,344,4
22191,17,490,337,4
22208,17,506,356,4
22224,17,520,377,2
22241,17,516,383,2
22258,17,516,370,2
22274,17,510,344,4
22291,17,514,353,4
22308,17,516,348,4
22324,17,517,360,4
22341,17,514,346,4
22358,17,508,376,2
22374,17,511,346,4
22391,17,517,358,4
22407,17,517,316,4
22424,17,516,325,4
22441,17,518,363,4
22457,17,518,362,4
22474,17,518,354,4
22491,17,519,342,4
22507,17,520,360,4
22524,17,528,400,2
22540,17,530,380,2
22557,17,528,411,2
22574,17,524,402,2
22590,17,528,397,2
22607,17,528,400,2
22624,17,524,411,2
22640,17,525,407,2
22657,17,527,412,2
22674,17,527,406,2
22690,17,524,390,2
22707,17,527,386,2
22723,17,524,402,2
22740,17,523,398,2
22757,17,524,397,2
22773,17,528,388,2
22790,17,524,415,2
22807,17,522,364,4
22823,17,520,358,4
22840,17,519,356,4
22857,17,522,355,4
22873,17,518,369,2
22890,17,519,368,2
22906,17,522,360,4
22923,17,520,367,2
22940,17,525,379,2
22956,17,520,387,2
22973,17,519,392,2
22990,17,514,378,2
23006,17,524,360,4
23023,17,520,389,2
23040,17,518,351,4
23056,17,520,353,4
23073,17,518,380,2
23089,17,516,378,2
23106,17,514,382,2
23123,17,517,396,2
23139,17,503,378,2
23156,17,517,352,4
23173,17,519,389,2
23189,17,516,381,2
23206,17,515,391,2
23223,17,521,379,2
23239,17,519,384,2
23256,17,519,382,2
23272,17,519,382,2
23289,17,514,377,2
23306,17,513,379,2
23322,17,513,387,2
23339,17,511,353,4
23356,17,520,372,2
23372,17,515,392,2
23389,17,517,380,2
23406,17,516,375,2
23422,17,517,385,2
23439,17,519,388,2
23455,17,515,376,2
