Time (ms),Timegap (ms),Gaze X,Gaze Y,AOI
17733,17,532,419,5
17750,17,523,424,3
17766,17,524,411,2
17783,17,528,403,2
17800,17,523,428,3
17816,17,524,424,3
17833,17,525,420,5
17849,17,523,430,3
17866,17,521,422,3
17883,17,520,426,3
17899,17,525,414,2
17916,17,521,417,5
17933,17,522,437,3
17949,17,524,420,5
17966,17,531,420,5
17982,17,535,409,2
17999,17,530,408,2
18016,17,532,423,3
18032,17,531,421,5
18049,17,528,414,2
18066,17,525,422,3
18082,17,522,422,3
18099,17,524,420,5
18116,17,528,440,3
18132,17,526,427,3
18149,17,526,424,3
18165,17,528,408,2
18182,17,526,410,2
18199,17,525,418,5
18215,17,524,427,3
18232,17,523,430,3
18249,17,526,419,5
18265,17,532,416,2
18282,17,528,435,3
18299,17,522,426,3
18315,17,524,423,3
18332,17,527,423,3
18348,17,526,434,3
18365,17,528,439,3
18382,17,522,427,3
18398,17,527,440,3
18415,17,528,421,5
18432,17,525,430,3
18448,17,527,426,3
18465,17,522,427,3
18482,17,522,446,3
18498,17,525,421,5
18515,17,522,445,3
18531,17,525,426,3
18548,17,524,429,3
18565,17,523,444,3
18581,17,524,413,2
18598,17,502,654,3
18698,100,511,623,3
18714,17,522,481,3
18731,17,543,363,4
18748,17,535,368,2
18764,17,541,376,2
18781,17,534,421,5
18798,17,538,434,3
18814,17,539,429,3
18831,17,535,426,3
18848,17,537,419,5
18864,17,538,416,2
18881,17,535,424,3
18897,17,538,412,2
18914,17,538,407,2
18931,17,538,430,3
18947,17,533,435,3
18964,17,536,428,3
18981,17,533,434,3
18997,17,538,434,3
19014,17,538,434,3
19030,17,537,419,5
19047,17,540,418,5
19064,17,535,427,3
19080,17,533,425,3
19097,17,530,424,3
19114,17,534,423,3
19130,17,535,413,2
19147,17,538,411,2
19164,17,537,414,2
19180,17,532,418,5
19197,17,533,416,2
19213,17,531,417,5
19230,17,535,418,5
19247,17,538,401,2
19263,17,529,426,3
19280,17,535,415,2
19297,17,540,397,2
19313,17,531,418,5
19330,17,534,399,2
19347,17,536,405,2
19363,17,536,408,2
19380,17,531,422,3
19396,17,534,428,3
19413,17,534,411,2
19430,17,534,431,3
19446,17,534,434,3
19463,17,537,411,2
19480,17,531,436,3
19496,17,534,425,3
19513,17,535,414,2
19530,17,533,419,5
19546,17,525,458,3
19563,17,534,409,2
19579,17,531,423,3
19596,17,531,428,3
19613,17,536,423,3
19629,17,536,424,3
19646,17,531,433,3
19663,17,528,423,3
19679,17,534,412,2
19696,17,546,425,3
19713,17,528,436,3
19729,17,534,356,4
19746,17,543,375,2
19762,17,543,350,4
19779,17,541,367,2
19796,17,538,376,2
19812,17,531,392,2
19829,17,533,396,2
19846,17,536,380,2
19862,17,537,363,4
19879,17,537,371,2
19896,17,540,374,2
19912,17,537,383,2
19929,17,536,367,2
19945,17,536,384,2
19962,17,541,380,2
19979,17,542,373,2
19995,17,539,370,2
20012,17,541,391,2
20029,17,538,372,2
20045,17,536,365,2
20062,17,531,386,2
20079,17,535,379,2
20095,17,538,361,4
20112,17,538,370,2
20145,33,536,396,2
20162,17,537,371,2
20178,17,534,388,2
20195,17,530,391,2
20212,17,532,392,2
20228,17,539,365,2
20245,17,539,365,2
20261,17,537,365,2
20278,17,536,392,2
20295,17,537,371,2
20311,17,542,362,4
20328,17,537,384,2
20345,17,534,378,2
20361,17,539,371,2
20378,17,540,374,2
20395,17,538,370,2
20411,17,533,384,2
20428,17,535,405,2
20444,17,539,370,2
20461,17,531,378,2
20478,17,533,377,2
20494,17,538,383,2
20511,17,536,370,2
20528,17,535,374,2
20544,17,536,388,2
20561,17,542,374,2
20578,17,535,390,2
20594,17,538,381,2
20611,17,541,381,2
20627,17,536,387,2
20644,17,540,367,2
20661,17,535,389,2
20677,17,538,370,2
20694,17,541,391,2
20711,17,540,349,4
20727,17,538,361,4
20744,17,542,381,2
20761,17,535,388,2
20777,17,538,379,2
20794,17,537,378,2
20810,17,536,386,2
20827,17,532,406,2
20844,17,535,382,2
20860,17,534,379,2
20877,17,535,378,2
20894,17,541,384,2
20910,17,538,377,2
20927,17,537,379,2
20944,17,533,405,2
20960,17,538,387,2
20977,17,536,386,2
20993,17,537,385,2
21010,17,541,381,2
21027,17,539,382,2
21043,17,541,375,2
21060,17,535,387,2
21077,17,540,386,2
21093,17,541,391,2
21110,17,549,362,4
21127,17,545,356,4
21143,17,543,383,2
21160,17,542,379,2
21176,17,541,381,2
21193,17,539,395,2
21210,17,543,391,2
21226,17,533,386,2
21243,17,538,386,2
21260,17,543,362,4
21276,17,540,396,2
21293,17,540,396,2
21309,17,545,379,2
21326,17,534,399,2
21343,17,539,384,2
21359,17,540,387,2
21376,17,540,395,2
21393,17,541,387,2
21409,17,541,394,2
21426,17,540,396,2
21443,17,539,383,2
21459,17,546,389,2
21476,17,538,386,2
21492,17,538,390,2
21509,17,538,393,2
21526,17,537,402,2
21542,17,536,402,2
21559,17,538,383,2
21576,17,537,401,2
21592,17,541,376,2
21609,17,536,403,2
21626,17,536,399,2
21642,17,539,387,2
21659,17,538,400,2
21675,17,540,373,2
21692,17,536,401,2
21709,17,539,394,2
21725,17,532,413,2
21742,17,535,412,2
21759,17,535,387,2
21775,17,533,397,2
21792,17,539,406,2
21809,17,541,382,2
21825,17,541,387,2
21842,17,542,377,2
21858,17,534,388,2
21875,17,539,399,2
21892,17,540,395,2
21908,17,534,400,2
21925,17,541,383,2
21942,17,536,404,2
21958,17,535,407,2
21975,17,537,394,2
21992,17,542,393,2
22008,17,540,398,2
22025,17,539,387,2
22041,17,533,403,2
22058,17,535,395,2
22075,17,537,383,2
22091,17,533,402,2
22108,17,535,397,2
22125,17,540,392,2
22141,17,529,414,2
22158,17,532,409,2
22175,17,526,416,2
22191,17,536,397,2
22208,17,539,383,2
22224,17,533,402,2
22241,17,536,394,2
22258,17,537,406,2
22274,17,543,389,2
22291,17,536,397,2
22308,17,537,396,2
22324,17,534,391,2
22341,17,533,403,2
